NVAR: 56 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD CUTFLAG_SNANA zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB SIM_TYPE_INDEX SIM_NONIA_INDEX SIM_ZCMB SIM_DLMAG SIM_PKMJD SIMx1 SIMc SIMbeta SIM_x0 SIM_mb SIMZ MWEBV T0GAPMAX delmu RA DECL MU MUMODEL MUERR MUERR_RAW MURES MUPULL ERRCODE SIM_MU SIM_MB 

# SALT2mu fit results: 
#  NSNFIT   = 349    [ true CC/(Ia+CC) = 0.0000) ] 
#  -2log(L) = 323.41    
#  chi2(Ia)/dof = 323.41/348 = 0.986    
#  sigint   = 0.1100  (1 iterations)
#  Omega_L        =      0.69237 +-    0.01293   
#  M0avg          =    -30.00500 
#  m0-M0avg chi2/dof = 0.0 / -1 
 
SN: 186 186 10 101 C1 1 0.24448 0.00100 0.24539 0.00100 -9 -9 37.7967 32.3602 28.6171 56986.793 0.223 0.5554 0.1796 0.2967 2.66606e-02 21.8701 3.50642e-02 3.20607e-05 1.05231e-06 9.81628e-04 -6.81086e-08 -2.33388e-08 48 36.9265 0.8977 1 0 0.2450 40.4525 56986.559 0.2945 0.2701 3.2000 3.08817e-05 21.9107 0.2450 7.08800e-03 7.3521 -9.94610e-02 7.946231 -43.640800  40.3684 40.4441  0.1272  0.0639 -0.076 -0.595 0 40.4525 11.2757 
SN: 187 187 10 101 X3 1 0.80054 0.00100 0.80120 0.00100 -9 -9 13.3456 10.4581 7.5830 56644.102 0.838 -3.56369e-01 0.6333 1.18005e-02 6.46259e-02 24.4681 5.60889e-02 2.92926e-06 1.55302e-07 1.05298e-02 -6.62634e-08 -2.86609e-09 33 29.7793 0.6283 1 0 0.7997 43.5015 56644.805 -5.95889e-01 6.77636e-02 3.2000 3.01501e-06 24.4368 0.7997 1.23520e-02 3.8624 0.2324 54.548904 -26.867575  43.7505 43.4960  0.2381  0.2112  0.254  1.068 0 43.5015 13.8018 
SN: 188 188 10 101 X2 1 0.48028 0.00100 0.48083 0.00100 -9 -9 14.2737 11.8108 8.7219 56917.754 0.647 -1.34068e+00 0.4479 -1.12976e-01 4.15550e-02 22.7458 5.08099e-02 1.43115e-05 6.85665e-07 5.07947e-03 -1.55581e-07 -1.73840e-08 48 42.9040 0.6812 1 0 0.4796 42.1527 56917.355 -1.18082e+00 -5.78488e-02 3.2000 1.40225e-05 22.7679 0.4796 8.42600e-03 7.4731 0.1186 53.746002 -28.221962  42.2896 42.1510  0.1637  0.1212  0.139  0.847 0 42.1527 12.1329 
SN: 189 189 10 101 E1 1 0.69809 0.00100 0.69867 0.00100 -9 -9 6.3180 6.1798 5.6490 56938.164 0.933 -2.26648e-01 0.8454 -4.22338e-02 6.84935e-02 23.6280 9.05776e-02 6.35058e-06 5.52524e-07 2.36055e-02 -3.71210e-07 -1.31976e-08 65 46.4740 0.9674 1 0 0.6974 43.1371 56938.695 -2.07883e-01 1.79351e-02 3.2000 5.13509e-06 23.8586 0.6974 1.13390e-02 5.1051 -5.19660e-02 55.254833 -28.835133  43.1014 43.1321  0.2555  0.2306 -0.031 -0.120 0 43.1371 13.2236 
SN: 192 192 10 101 E1+E2 1 0.50240 0.00100 0.50300 0.00100 -9 -9 14.4878 11.8635 9.7825 56573.984 0.501 0.3286 0.3813 7.06046e-02 3.70924e-02 23.1699 4.28646e-02 9.68343e-06 3.89946e-07 3.06539e-03 -7.75262e-08 -8.77231e-09 99 100.6343 0.4353 1 0 0.5017 42.2700 56574.371 0.1067 4.22524e-02 3.2000 1.10633e-05 23.0253 0.5017 9.27500e-03 7.3135 7.17120e-02 52.133617 -28.019114  42.3600 42.2679  0.1562  0.1109  0.092  0.590 0 42.2700 12.3903 
SN: 193 193 10 101 C3 1 0.53508 0.00100 0.53563 0.00100 -9 -9 24.7861 22.5101 20.7916 56593.918 0.294 -5.48393e-02 0.2433 0.1883 3.31920e-02 23.5174 3.82550e-02 7.03107e-06 2.52150e-07 7.46882e-04 -2.99655e-08 -5.92164e-09 50 29.1889 0.9940 1 0 0.5356 42.4409 56593.625 -1.10491e-01 0.1335 3.2000 7.02498e-06 23.5184 0.5356 1.30190e-02 7.7304 -1.75156e-01 54.884823 -27.187708  42.2772 42.4322  0.1445  0.0937 -0.155 -1.072 0 42.4409 12.8834 
SN: 195 195 10 101 C2 1 0.30820 0.00100 0.30867 0.00100 -9 -9 64.5814 53.7643 53.2964 56967.945 0.131 0.3381 0.1361 -1.39651e-01 2.30624e-02 21.0283 2.93744e-02 6.96128e-05 1.90907e-06 4.06946e-04 -9.39876e-08 -3.32461e-08 51 46.2826 0.6973 1 0 0.3074 41.0167 56967.871 0.2907 -1.85014e-01 3.2000 7.02145e-05 21.0189 0.3074 1.44070e-02 7.5787 -1.45891e-01 54.996861 -27.023872  40.8925 41.0194  0.1251  0.0596 -0.127 -1.014 0 41.0167 10.3839 
SN: 196 196 10 101 S2 1 0.31811 0.00100 0.31915 0.00100 -9 -9 28.1203 26.9468 16.6416 56990.238 0.241 -1.17245e+00 0.2448 2.67744e-02 3.12623e-02 22.0518 4.23431e-02 2.71182e-05 1.07849e-06 1.37337e-03 -1.17928e-07 -2.28817e-08 50 38.7455 0.8961 1 0 0.3172 41.0958 56990.113 -9.90399e-01 6.51907e-02 3.2000 2.64711e-05 22.0781 0.3172 3.46070e-02 8.3091 4.96440e-02 36.195450 -7.130804  41.1720 41.0988  0.1396  0.0860  0.073  0.524 0 41.0958 11.4431 
SN: 201 201 10 101 X1 1 0.35204 0.00100 0.35315 0.00100 -9 -9 22.6759 16.8787 15.5417 56640.512 0.393 1.6813 0.3888 0.1285 3.56098e-02 22.2344 5.16598e-02 2.29216e-05 1.11698e-06 3.38548e-03 -2.79030e-07 -2.76567e-08 40 44.4600 0.3281 1 0 0.3531 41.3662 56640.605 1.8678 0.1404 3.2000 2.39034e-05 22.1889 0.3531 2.58160e-02 5.2106 5.03310e-02 34.757717 -5.846278  41.4286 41.3546  0.1524  0.1055  0.074  0.486 0 41.3662 11.5539 
SN: 202 202 10 101 C3 1 0.53395 0.00100 0.53506 0.00100 -9 -9 14.0895 12.7056 9.4172 56610.883 0.477 -9.91445e-01 0.3671 0.1361 3.87840e-02 23.5572 4.90735e-02 6.77850e-06 3.13406e-07 3.75629e-03 -6.34377e-08 -8.52442e-09 53 33.7131 0.9862 1 0 0.5370 42.4475 56611.449 -1.51753e+00 6.40164e-02 3.2000 7.14627e-06 23.4998 0.5370 7.37500e-03 5.3286 -9.69210e-02 9.380126 -43.486160  42.3528 42.4267  0.1531  0.1066 -0.074 -0.482 0 42.4475 12.8648 
SN: 203 203 10 101 E2 1 0.59225 0.00100 0.59289 0.00100 -9 -9 14.4165 10.6749 8.7503 56631.930 0.728 -1.38836e+00 0.4865 -1.12307e-01 5.90577e-02 23.1102 5.59096e-02 1.02311e-05 5.40649e-07 2.06214e-03 -1.42041e-07 -1.20937e-08 42 34.0404 0.8339 1 0 0.5914 42.7008 56631.848 -4.71374e-01 -6.55446e-02 3.2000 9.48778e-06 23.1921 0.5914 9.77500e-03 6.2902 -7.38740e-02 52.390251 -27.553501  42.6452 42.6981  0.2235  0.1945 -0.053 -0.237 0 42.7008 12.5571 
SN: 205 205 10 101 C1 1 0.47857 0.00100 0.47917 0.00100 -9 -9 12.0196 6.8386 6.6905 56667.277 0.687 -2.33230e+00 0.6213 2.24280e-02 6.23003e-02 23.1838 7.30797e-02 9.56019e-06 6.65636e-07 1.32087e-02 -2.42261e-07 -2.60909e-08 31 38.2636 0.2063 1 0 0.4801 42.1557 56667.559 -1.40434e+00 8.71659e-02 3.2000 8.86121e-06 23.2663 0.4801 1.04020e-02 5.3953 -6.42100e-03 52.052608 -28.013292  42.1555 42.1417  0.2052  0.1732  0.014  0.067 0 42.1557 12.6313 
SN: 208 208 10 101 E2 1 0.58797 0.00100 0.58916 0.00100 -9 -9 12.8916 11.1318 8.4838 56942.066 0.499 0.4658 0.4536 3.67238e-02 4.18261e-02 23.1048 5.15341e-02 1.02820e-05 4.99800e-07 2.36291e-03 -1.60299e-07 -9.00858e-09 58 38.6120 0.9816 1 0 0.5873 42.6826 56941.164 0.9847 -1.72450e-02 3.2000 1.00971e-05 23.1245 0.5873 6.02400e-03 5.4569 -2.79971e-01 6.873395 -43.021973  42.4225 42.6791  0.1828  0.1460 -0.257 -1.404 0 42.6826 12.4895 
SN: 213 213 10 101 X3 1 0.58363 0.00100 0.58481 0.00100 -9 -9 12.2390 11.4142 11.2792 56556.332 0.460 0.7378 0.5248 0.1861 4.27747e-02 23.6123 5.83231e-02 6.44269e-06 3.55550e-07 5.19311e-03 -1.29577e-07 -9.39974e-09 48 32.0455 0.9628 1 0 0.5833 42.6648 56555.949 0.2992 0.1135 3.2000 6.39045e-06 23.6212 0.5833 3.21790e-02 4.3800 -1.92735e-01 40.726364 -1.447549  42.4901 42.6596  0.1766  0.1382 -0.170 -0.960 0 42.6648 12.9862 
SN: 214 214 10 101 S2 1 0.46965 0.00100 0.47071 0.00100 -9 -9 16.3338 12.6773 12.5980 56946.402 0.328 4.83904e-02 0.3778 3.22690e-02 3.74490e-02 22.6726 4.84970e-02 1.53092e-05 6.99325e-07 3.95463e-03 -1.60204e-07 -1.80582e-08 51 44.7481 0.7189 1 0 0.4677 42.0878 56946.734 0.4236 1.90161e-02 3.2000 1.45968e-05 22.7244 0.4677 7.70100e-03 6.0557 -1.69622e-01 9.314247 -43.896664  41.9461 42.0930  0.1524  0.1055 -0.147 -0.964 0 42.0878 12.0894 
SN: 215 215 10 101 S2 1 0.25403 0.00100 0.25491 0.00100 -9 -9 32.7603 31.5195 27.8093 56610.105 0.224 0.6195 0.2176 7.40139e-02 2.96451e-02 21.2866 5.10127e-02 5.48752e-05 2.63981e-06 9.86228e-04 -1.72813e-07 -5.90248e-08 41 34.9912 0.7338 1 0 0.2535 40.5362 56610.121 0.8433 8.73584e-02 3.2000 5.25938e-05 21.3327 0.2535 6.81860e-02 8.7407 -5.52660e-02 42.920067 -0.113440  40.5064 40.5386  0.1324  0.0737 -0.032 -0.243 0 40.5362 10.6977 
SN: 216 216 10 101 X3 1 0.83668 0.00100 0.83741 0.00100 -9 -9 16.9576 11.3514 8.5702 56940.016 0.604 4.74195e-02 0.4330 -7.05397e-02 4.97780e-02 24.0727 4.34360e-02 4.21627e-06 1.72096e-07 1.20716e-03 -4.58320e-08 -6.80377e-10 60 51.9056 0.7902 1 0 0.8350 43.6171 56939.887 0.3592 -2.10458e-02 3.2000 3.98313e-06 24.1344 0.8350 8.23000e-03 3.8331 3.88310e-02 52.605610 -27.674589  43.6750 43.6137  0.2103  0.1793  0.061  0.292 0 43.6171 13.4994 
SN: 217 217 10 101 C1 1 0.30832 0.00100 0.30925 0.00100 -9 -9 25.1035 19.5028 17.0996 56678.586 0.433 -3.23575e-01 0.5130 0.1606 3.82344e-02 22.3228 5.79944e-02 2.11284e-05 1.15926e-06 8.45884e-03 -3.08212e-07 -3.48687e-08 20 6.8965 0.9983 1 0 0.3101 41.0388 56679.348 -3.58688e-01 0.1434 3.2000 2.40332e-05 22.1830 0.3101 6.42560e-02 5.3287 9.04440e-02 42.828594 0.840460  41.1336 41.0204  0.1459  0.0959  0.113  0.776 0 41.0388 11.5480 
SN: 218 218 10 101 X2 1 0.68104 0.00100 0.68228 0.00100 -9 -9 13.3614 9.8178 8.3639 56569.035 0.743 -1.15650e+00 0.4626 -1.67796e-01 4.52498e-02 23.2982 4.88526e-02 8.60400e-06 3.95978e-07 3.40852e-03 -8.53848e-08 -2.95365e-09 54 58.3361 0.3190 1 0 0.6800 43.0698 56569.188 -1.36723e+00 -1.45777e-01 3.2000 7.62256e-06 23.4297 0.6800 8.25400e-03 7.1169 -4.70470e-02 8.494746 -43.048466  43.0433 43.0666  0.1933  0.1590 -0.023 -0.121 0 43.0698 12.7947 
SN: 220 220 10 101 C2 1 0.52454 0.00100 0.52578 0.00100 -9 -9 13.7058 8.2078 5.9971 56652.984 0.287 -2.56484e+00 5.52232e-02 -1.24110e-01 4.05691e-02 23.2070 4.63285e-02 9.35850e-06 4.07970e-07 2.12899e-03 -7.80860e-09 -5.93632e-09 40 35.8504 0.6984 1 0 0.5254 42.3907 56653.367 -2.06494e+00 3.62420e-04 3.2000 8.46459e-06 23.3160 0.5254 2.79770e-02 5.2279 0.2112 35.122311 -6.832630  42.6151 42.3803  0.1589  0.1146  0.235  1.478 0 42.3907 12.6810 
SN: 223 223 10 101 S1 1 0.22105 0.00100 0.22192 0.00100 -9 -9 58.8982 56.8988 47.7197 56582.641 0.148 0.5914 0.1710 7.49720e-02 2.71489e-02 20.9367 4.55310e-02 7.57390e-05 3.24370e-06 7.52478e-04 -1.86276e-07 -6.73230e-08 43 18.1689 0.9998 1 0 0.2214 40.2041 56582.570 0.5127 4.28666e-02 3.2000 7.80184e-05 20.9045 0.2214 5.51440e-02 9.1269 -7.13680e-02 42.479820 -0.756375  40.1496 40.1972  0.1285  0.0664 -0.048 -0.371 0 40.2041 10.2695 
SN: 224 224 10 101 E2 1 0.84432 0.00100 0.84568 0.00100 -9 -9 7.8135 6.0007 5.6929 56998.531 1.083 -2.79147e-01 0.7619 -4.10909e-02 6.77255e-02 23.9396 7.72778e-02 4.76590e-06 3.51579e-07 -1.84128e-03 -1.75017e-07 4.59666e-09 50 45.7266 0.6454 1 0 0.8425 43.6408 56999.145 0.3975 -3.35267e-02 3.2000 4.06306e-06 24.1129 0.8425 7.29500e-03 5.4159 -2.60446e-01 6.973165 -43.431831  43.4020 43.6380  0.3105  0.2903 -0.236 -0.760 0 43.6408 13.4779 
SN: 225 225 10 101 C1 1 0.19210 0.00100 0.19306 0.00100 -9 -9 78.0720 64.6248 59.1146 56549.145 0.111 0.5004 0.1239 8.84270e-02 2.44911e-02 20.6734 3.48321e-02 9.65209e-05 3.14675e-06 4.08408e-04 -1.10239e-07 -6.16818e-08 52 33.4255 0.9789 1 0 0.1941 39.8832 56549.273 0.6405 8.57314e-02 3.2000 9.39404e-05 20.7029 0.1941 2.77790e-02 5.7953 -5.16510e-02 36.423038 -4.939699  39.8305 39.8563  0.1251  0.0595 -0.026 -0.206 0 39.8832 10.0679 
SN: 226 226 10 101 X1 1 0.62354 0.00100 0.62474 0.00100 -9 -9 9.6841 7.1524 7.1374 56603.938 1.589 0.4473 1.0459 0.1604 8.11763e-02 23.7491 8.60744e-02 5.68013e-06 4.68637e-07 1.11415e-02 -3.12740e-07 -1.63792e-08 49 39.5196 0.8563 1 0 0.6225 42.8363 56602.602 0.3557 6.13370e-02 3.2000 6.41046e-06 23.6178 0.6225 2.94510e-02 5.5466 -1.88686e-01 40.926540 -0.243819  42.6684 42.8336  0.3095  0.2893 -0.165 -0.534 0 42.8363 12.9828 
SN: 227 227 10 101 C1 1 0.69874 0.00100 0.69943 0.00100 -9 -9 8.4280 5.9467 5.9006 56540.066 0.041 -1.94642e-01 0.9302 -3.55880e-02 6.68989e-02 23.8475 6.89756e-02 5.18810e-06 3.40289e-07 1.98130e-02 -1.92514e-07 -6.65820e-09 67 75.3988 0.2516 1 0 0.6997 43.1457 56535.320 1.1269 4.41200e-02 3.2000 5.60234e-06 23.7641 0.6997 7.79300e-03 4.0685 0.1479 51.955566 -28.253590  43.3041 43.1346  0.2542  0.2291  0.170  0.667 0 43.1457 13.1291 
SN: 228 228 10 101 E1 1 0.47161 0.00100 0.47278 0.00100 -9 -9 15.3952 12.8678 7.6516 56649.262 0.833 0.9969 0.7061 0.1563 5.18310e-02 23.1942 5.85589e-02 9.46972e-06 5.24771e-07 1.03413e-02 -1.93998e-07 -1.76181e-08 36 28.1505 0.8218 1 0 0.4715 42.1085 56648.934 9.57277e-02 0.1767 3.2000 8.62494e-06 23.2956 0.4715 2.73110e-02 6.7952 7.63570e-02 36.645988 -4.962563  42.2036 42.1038  0.1926  0.1581  0.100  0.518 0 42.1085 12.6606 
SN: 229 229 10 101 S1 1 0.37573 0.00100 0.37670 0.00100 -9 -9 28.0997 23.9112 18.9079 56628.684 0.475 -1.33517e+00 0.3174 -1.25442e-01 3.10952e-02 22.1939 3.66799e-02 2.37929e-05 8.17539e-07 1.80946e-03 -9.81494e-08 -1.61502e-08 49 29.8774 0.9858 1 0 0.3754 41.5225 56628.969 -1.07241e+00 -7.70772e-02 3.2000 2.68914e-05 22.0610 0.3754 1.12270e-02 6.5998 0.2359 9.030650 -44.969036  41.7784 41.5200  0.1427  0.0910  0.258  1.810 0 41.5225 11.4260 
SN: 231 231 10 101 S1 1 0.47220 0.00100 0.47327 0.00100 -9 -9 11.3164 9.6885 8.4385 56642.387 0.478 0.8734 0.5669 0.1310 5.01782e-02 23.1893 6.48056e-02 9.51229e-06 5.85059e-07 1.13177e-02 -2.29495e-07 -2.12984e-08 45 45.4260 0.4542 1 0 0.4717 42.1096 56643.078 -2.60651e-01 5.91860e-02 3.2000 1.16366e-05 22.9704 0.4717 6.93700e-03 6.1672 0.1324 9.303761 -43.473915  42.2624 42.1070  0.1742  0.1350  0.155  0.892 0 42.1096 12.3354 
SN: 232 232 10 101 S2 1 0.61237 0.00100 0.61372 0.00100 -9 -9 9.1373 8.2230 6.1088 56995.891 0.826 0.9596 0.8633 1.75336e-02 5.64880e-02 23.5970 8.35214e-02 6.53441e-06 5.22506e-07 1.45599e-02 -3.71117e-07 -1.09760e-08 50 36.4166 0.9247 1 0 0.6134 42.7973 56995.094 -5.34475e-01 -8.94416e-03 3.2000 7.28804e-06 23.4785 0.6134 1.87450e-02 6.7923 0.2351 34.241043 -4.651553  43.0452 42.7860  0.2439  0.2177  0.259  1.063 0 42.7973 12.8435 
SN: 233 233 10 101 S2 1 0.40678 0.00100 0.40777 0.00100 -9 -9 12.7955 11.7024 8.3540 56540.453 0.853 -7.60523e-02 0.6181 0.1371 4.08143e-02 22.8197 6.27278e-02 1.33691e-05 7.95141e-07 5.36614e-03 -1.78164e-07 -2.18282e-08 48 53.4427 0.3076 1 0 0.4080 41.7350 56541.195 0.2148 0.1232 3.2000 1.44676e-05 22.7340 0.4080 9.48850e-02 6.3570 -4.82900e-03 43.156994 0.482376  41.7404 41.7228  0.1697  0.1292  0.018  0.104 0 41.7350 12.0990 
SN: 234 234 10 101 C2 1 0.43669 0.00100 0.43790 0.00100 -9 -9 17.2798 13.7799 9.6125 57004.520 0.713 -9.85708e-01 0.5895 0.1336 5.44401e-02 23.1146 7.30398e-02 1.01893e-05 7.09035e-07 1.22334e-02 -2.68999e-07 -2.88392e-08 55 49.3061 0.7244 1 0 0.4382 41.9189 57004.633 -9.36284e-01 0.1558 3.2000 9.56318e-06 23.1835 0.4382 2.05220e-02 5.4414 -9.56000e-03 33.908630 -4.250457  41.9191 41.9051  0.1801  0.1426  0.014  0.078 0 41.9189 12.5485 
SN: 235 235 10 101 X3 1 0.44490 0.00100 0.44611 0.00100 -9 -9 50.2194 39.8774 26.6554 56674.559 0.393 2.2475 0.4986 6.77895e-02 3.48696e-02 22.6555 4.59474e-02 1.55528e-05 6.72305e-07 7.77251e-03 -2.41477e-07 -1.77722e-08 20 7.6711 0.9964 1 0 0.4452 41.9602 56674.395 1.9310 9.07545e-02 3.2000 1.61394e-05 22.6153 0.4452 1.86740e-02 4.8325 0.1464 34.033581 -4.355159  42.1232 41.9531  0.1467  0.0970  0.170  1.160 0 41.9602 11.9803 
SN: 236 236 10 101 X3 1 0.78885 0.00100 0.78956 0.00100 -9 -9 8.9122 8.9049 6.4984 56931.277 0.162 1.2462 0.9208 0.1425 8.39704e-02 24.7833 6.75711e-02 2.19114e-06 1.40699e-07 7.89684e-03 -8.77615e-08 -3.20236e-09 57 62.4551 0.3209 1 0 0.7891 43.4658 56932.789 2.88041e-02 0.1275 3.2000 2.83230e-06 24.5047 0.7891 7.37700e-03 3.9094 0.3926 52.361092 -27.806112  43.8718 43.4568  0.3174  0.2977  0.415  1.307 0 43.4658 13.8697 
SN: 240 240 10 101 X1 1 0.23691 0.00100 0.23735 0.00100 -9 -9 62.1403 58.9854 48.6564 56684.809 0.201 -5.34519e-01 0.3271 -7.04728e-02 2.71658e-02 20.6123 3.44889e-02 1.02117e-04 3.29585e-06 3.58715e-03 -5.47487e-07 -7.38184e-08 16 3.7782 0.9996 1 0 0.2374 40.3745 56684.859 -2.42559e-01 -8.36883e-02 3.2000 8.78491e-05 20.7757 0.2374 1.02450e-02 6.4654 -2.52858e-01 54.650738 -28.063560  40.1329 40.3668  0.1288  0.0669 -0.234 -1.816 0 40.3745 10.1407 
SN: 243 243 10 101 X2 1 0.63054 0.00100 0.63115 0.00100 -9 -9 10.6366 8.3667 7.7339 56929.340 0.735 -1.26241e+00 0.5734 -1.71779e-01 4.66202e-02 23.2570 5.53182e-02 8.93699e-06 4.67138e-07 8.18416e-03 -1.67190e-07 -7.45075e-09 63 54.0291 0.8084 1 0 0.6305 42.8698 56928.520 -1.38035e+00 -1.35122e-01 3.2000 8.86582e-06 23.2657 0.6305 7.71200e-03 4.2747 0.1159 53.574268 -28.474720  43.0000 42.8631  0.1914  0.1566  0.137  0.715 0 42.8698 12.6307 
SN: 244 244 10 101 C3 1 0.30149 0.00100 0.30246 0.00100 -9 -9 79.5061 55.4470 53.7850 56986.723 0.279 0.3230 0.1986 0.1377 2.83646e-02 22.1335 4.18823e-02 2.51540e-05 9.89273e-07 2.47538e-04 -6.90422e-08 -2.14622e-08 15 7.9275 0.9510 1 0 0.3017 40.9695 56986.477 0.1941 9.68784e-02 3.2000 3.15542e-05 21.8874 0.3017 2.83380e-02 7.0360 0.1206 40.746159 -0.247760  41.1081 40.9643  0.1332  0.0752  0.144  1.079 0 40.9695 11.2524 
SN: 245 245 10 101 C3 1 0.79626 0.00100 0.79768 0.00100 -9 -9 13.4029 11.4645 7.4001 56969.672 0.059 -2.04515e-01 0.4802 2.02397e-02 6.11312e-02 24.3807 4.94550e-02 3.17491e-06 1.47960e-07 2.18751e-03 -4.35861e-08 -2.05167e-09 61 61.8415 0.4458 1 0 0.7965 43.4907 56969.973 -5.09017e-01 1.38666e-02 3.2000 3.60955e-06 24.2414 0.7965 2.40400e-02 3.8657 0.1510 36.964371 -5.142679  43.6573 43.4817  0.2349  0.2076  0.176  0.747 0 43.4907 13.6064 
SN: 246 246 10 101 C1 1 0.17990 0.00100 0.18073 0.00100 -9 -9 41.7710 29.1482 28.6803 57027.840 0.183 -1.57469e+00 0.2234 -4.77599e-02 3.51738e-02 20.4692 5.84309e-02 1.16496e-04 6.44123e-06 2.19268e-03 -5.62245e-07 -1.78524e-07 36 14.3560 0.9997 1 0 0.1807 39.7107 57027.730 -1.71142e+00 -4.32883e-02 3.2000 1.18929e-04 20.4468 0.1807 6.84810e-02 6.0013 4.85370e-02 43.018414 0.894507  39.7716 39.6982  0.1362  0.0803  0.073  0.539 0 39.7107  9.8118 
SN: 248 248 10 101 C1 1 0.49351 0.00100 0.49403 0.00100 -9 -9 16.9588 11.0997 8.5008 56620.980 0.521 -1.89246e+00 0.3760 -1.13135e-02 5.21400e-02 22.9018 5.89469e-02 1.23965e-05 6.91638e-07 3.92514e-03 -1.35286e-07 -2.36673e-08 56 39.2250 0.9652 1 0 0.4924 42.2212 56621.391 -2.02739e+00 -9.16269e-02 3.2000 1.30402e-05 22.8468 0.4924 1.13180e-02 8.6830 -1.98406e-01 55.198151 -28.571390  42.0430 42.2215  0.1816  0.1445 -0.178 -0.983 0 42.2212 12.2118 
SN: 249 249 10 101 X3 1 0.44644 0.00100 0.44698 0.00100 -9 -9 53.0458 49.4777 35.9373 56544.777 0.314 0.6923 0.2026 2.41274e-02 2.29615e-02 22.4550 2.75684e-02 1.87065e-05 4.81068e-07 5.76213e-04 -3.35224e-08 -8.18177e-09 40 23.6074 0.9865 1 0 0.4467 41.9688 56544.926 0.5727 8.73343e-03 3.2000 1.71145e-05 22.5516 0.4467 1.02730e-02 4.1817 -1.37053e-01 53.848770 -28.509657  41.8447 41.9620  0.1270  0.0635 -0.117 -0.923 0 41.9688 11.9166 
SN: 250 250 10 101 C2+C3 1 0.46396 0.00100 0.46512 0.00100 -9 -9 32.4344 20.3278 16.7372 56629.258 0.202 -1.99616e+00 0.2628 0.1518 3.25236e-02 23.6058 3.89548e-02 6.48133e-06 2.36764e-07 7.17158e-04 -1.87010e-08 -5.47302e-09 101 107.8828 0.3014 1 0 0.4644 42.0690 56629.656 -2.15740e+00 0.1423 3.2000 7.40384e-06 23.4614 0.4644 2.65320e-02 4.0899 0.1258 36.686588 -4.989582  42.2106 42.0614  0.1424  0.0905  0.149  1.047 0 42.0690 12.8264 
SN: 251 251 10 101 C2 1 0.71505 0.00100 0.71648 0.00100 -9 -9 7.7385 6.9497 6.4306 56971.195 0.885 0.4457 7.40952e-02 -8.09017e-02 2.66308e-02 23.7276 5.45594e-02 5.79399e-06 2.98594e-07 1.86183e-03 -2.14209e-09 -7.38788e-10 63 40.7421 0.9868 1 0 0.7165 43.2087 56970.215 0.6786 2.67985e-02 3.2000 5.25079e-06 23.8344 0.7165 2.26570e-02 5.7781 0.1986 34.297771 -5.122206  43.4188 43.1958  0.1421  0.0899  0.223  1.570 0 43.2087 13.1994 
SN: 252 252 10 101 X2 1 0.55614 0.00100 0.55724 0.00100 -9 -9 9.4708 9.3881 7.1402 56916.688 0.669 -2.32813e+00 0.5539 -1.58802e-01 5.42306e-02 23.0802 6.13617e-02 1.05174e-05 6.11524e-07 5.65108e-03 -1.65733e-07 -1.55805e-08 48 30.9704 0.9793 1 0 0.5544 42.5314 56916.762 -1.39909e+00 -5.03943e-02 3.2000 9.41027e-06 23.2010 0.5544 7.65600e-03 7.1064 7.63910e-02 9.983956 -44.506523  42.6325 42.5331  0.2042  0.1720  0.099  0.486 0 42.5314 12.5660 
SN: 253 253 10 101 C3 1 0.30800 0.00100 0.30905 0.00100 -9 -9 114.8939 100.0652 71.9223 57029.730 0.175 1.1086 0.1921 -1.31775e-01 2.48020e-02 20.9946 3.28116e-02 7.18048e-05 2.20311e-06 9.00149e-04 -1.76055e-07 -4.01342e-08 29 5.8519 1 1 0 0.3083 41.0236 57029.641 1.0719 -1.33442e-01 3.2000 6.62802e-05 21.0815 0.3083 2.66360e-02 3.7539 -1.00029e-01 35.604698 -5.883661  40.9415 41.0178  0.1281  0.0657 -0.076 -0.595 0 41.0236 10.4465 
SN: 254 254 10 101 C3 1 0.69253 0.00100 0.69395 0.00100 -9 -9 14.3014 14.0914 8.6616 56957.875 0.686 0.7214 0.5608 0.1630 5.61513e-02 24.0865 5.75031e-02 4.16293e-06 2.26421e-07 8.42279e-03 -8.80955e-08 -7.84177e-09 57 60.8539 0.3736 1 0 0.6926 43.1188 56957.375 1.1824 0.1581 3.2000 4.13325e-06 24.0943 0.6926 2.10950e-02 4.0955 -9.93310e-02 34.204201 -4.245060  43.0359 43.1109  0.1997  0.1666 -0.075 -0.376 0 43.1188 13.4593 
SN: 256 256 10 101 S2 1 0.29625 0.00100 0.29722 0.00100 -9 -9 27.2943 23.0933 20.2689 56593.484 0.342 -2.37476e-01 0.2832 3.88872e-03 3.07592e-02 21.8002 4.09712e-02 3.41913e-05 1.31489e-06 9.09456e-04 -1.61253e-07 -2.88856e-08 45 26.2671 0.9884 1 0 0.2980 40.9391 56593.500 -2.83923e-01 -1.28237e-02 3.2000 4.21587e-05 21.5728 0.2980 7.41300e-03 6.1399 0.1809 7.092497 -42.973434  41.1245 40.9204  0.1414  0.0888  0.204  1.444 0 40.9391 10.9378 
